ID,Date,D_kilowatt_cons
904,2023-06-23,151.48000000001048
905,2023-06-24,152.4899999999907
906,2023-06-25,155.5100000000093
907,2023-06-26,153.0
908,2023-06-27,153.0
909,2023-06-28,152.45999999999185
910,2023-06-29,151.0
911,2023-06-30,153.77000000001863
912,2023-07-01,153.22000000000116
913,2023-07-02,151.92999999999302
914,2023-07-03,151.97999999998137
915,2023-07-04,153.64000000001397
916,2023-07-05,152.14999999999418
917,2023-07-06,153.0899999999965
918,2023-07-07,153.7600000000093
919,2023-07-08,154.19000000000233
920,2023-07-09,157.80999999999767
921,2023-07-10,157.11999999999534
922,2023-07-11,157.9899999999907
923,2023-07-12,155.89000000001397
924,2023-07-13,151.9899999999907
925,2023-07-14,150.95000000001164
926,2023-07-15,152.7600000000093
927,2023-07-16,156.95999999999185
928,2023-07-17,156.95999999999185
929,2023-07-18,157.0
930,2023-07-19,154.38000000000466
931,2023-07-20,154.5799999999872
932,2023-07-21,156.4200000000128
933,2023-07-22,154.52999999999884
934,2023-07-23,154.9200000000128
935,2023-07-24,161.54999999998836
936,2023-07-25,163.3399999999965
937,2023-07-26,151.6600000000035
938,2023-07-27,150.32000000000698
939,2023-07-28,158.67999999999302
940,2023-07-29,167.0
941,2023-07-30,170.7399999999907
942,2023-07-31,172.48000000001048
943,2023-08-01,167.1600000000035
944,2023-08-02,166.97000000000116
945,2023-08-03,160.9899999999907
946,2023-08-04,155.98000000001048
947,2023-08-05,154.0
948,2023-08-06,154.9199999999837
949,2023-08-07,154.7600000000093
950,2023-08-08,154.20999999999185
951,2023-08-09,153.94000000000233
952,2023-08-10,154.85000000000582
953,2023-08-11,154.98000000001048
954,2023-08-12,155.01999999998952
955,2023-08-13,156.89000000001397
956,2023-08-14,154.97999999998137
957,2023-08-15,155.13000000000466
958,2023-08-16,157.6600000000035
959,2023-08-17,158.3399999999965
960,2023-08-18,159.29000000000815
961,2023-08-19,177.70999999999185
962,2023-08-20,170.11999999999534
963,2023-08-21,165.11999999999534
964,2023-08-22,167.7600000000093
965,2023-08-23,168.0
966,2023-08-24,167.0
967,2023-08-25,160.3399999999965
968,2023-08-26,160.30000000001746
969,2023-08-27,162.1699999999837
970,2023-08-28,156.80999999999767
971,2023-08-29,167.38000000000466
972,2023-08-30,158.0
973,2023-08-31,157.0
974,2023-09-01,156.0
975,2023-09-02,157.0
976,2023-09-03,158.5100000000093
977,2023-09-04,155.4899999999907
978,2023-09-05,158.0
979,2023-09-06,160.25
980,2023-09-07,160.75
981,2023-09-08,160.48000000001048
982,2023-09-09,162.0
983,2023-09-10,162.0
984,2023-09-11,160.51999999998952
985,2023-09-12,159.0
986,2023-09-13,158.48000000001048
987,2023-09-14,156.9899999999907
988,2023-09-15,157.52999999999884
989,2023-09-16,158.47000000000116
990,2023-09-17,159.52999999999884
991,2023-09-18,159.0
992,2023-09-19,158.47000000000116
993,2023-09-20,157.52999999999884
994,2023-09-21,161.0
995,2023-09-22,159.45999999999185
996,2023-09-23,158.9900000000198
997,2023-09-24,161.0
998,2023-09-25,159.54999999998836
999,2023-09-26,160.0
1000,2023-09-27,165.0
1001,2023-09-28,166.0
1002,2023-09-29,172.45000000001164
1003,2023-09-30,172.54999999998836
1004,2023-10-01,172.72000000000116
1005,2023-10-02,173.72000000000116
1006,2023-10-03,172.55999999999767
1007,2023-10-04,172.0
1008,2023-10-05,170.4200000000128
1009,2023-10-06,171.0
1010,2023-10-07,172.0
1011,2023-10-08,171.9899999999907
1012,2023-10-09,171.9899999999907
1013,2023-10-10,172.60000000000582
1014,2023-10-11,171.0
1015,2023-10-12,170.38000000000466
1016,2023-10-13,169.61999999999534
1017,2023-10-14,168.0
1018,2023-10-15,168.36999999999534
1019,2023-10-16,172.63000000000466
1020,2023-10-17,173.0
1021,2023-10-18,172.0
1022,2023-10-19,164.0
1023,2023-10-20,154.3399999999965
1024,2023-10-21,157.0
1025,2023-10-22,155.0
1026,2023-10-23,154.6600000000035
1027,2023-10-24,155.3399999999965
1028,2023-10-25,154.9899999999907
1029,2023-10-26,155.6700000000128
1030,2023-10-27,156.30999999999767
1031,2023-10-28,155.69000000000233
1032,2023-10-29,162.0
1033,2023-10-30,153.29000000000815
1034,2023-10-31,157.70999999999185
1035,2023-11-01,157.0
1036,2023-11-02,156.2600000000093
1037,2023-11-03,155.7399999999907
1038,2023-11-04,156.0
1039,2023-11-05,156.2399999999907
1040,2023-11-06,157.98000000001048
1041,2023-11-07,166.0
1042,2023-11-08,170.77999999999884
1043,2023-11-09,171.20000000001164
1044,2023-11-10,170.79999999998836
1045,2023-11-11,169.0
